"disp_event","species","feed_datetime","feed_x","feed_y","id_feedtree","def_datetime","def_x","def_y","id_feces","n_seeds","SDD","gut_transit_time","gut_transit_time_hms","id_month","group"
"SDSuzDec50","Trichilia catigua",2018-12-10 10:40:00,705955.811849244,7481403.28522823,"67",2018-12-10 12:55:00,705876.182458687,7481433.82413462,"FSDec35",7,85,135,02:15:00,"Dec","Suzano"
"SDSuzDec51","Rhipsalis teres",2018-12-11 12:35:00,705715.137685586,7481407.71328947,"74",2018-12-11 15:55:00,705945.413553261,7481387.84930718,"FSDec36",45,231,200,03:20:00,"Dec","Suzano"
"SDSuzDec52","Trichilia catigua",2018-12-11 13:20:00,705718.394767502,7481360.79257925,"75",2018-12-11 15:55:00,705945.413553261,7481387.84930718,"FSDec36",7,229,155,02:35:00,"Dec","Suzano"
"SDSuzDec53","Trichilia catigua",2018-12-12 10:45:00,705765.692338673,7481360.02048744,"77",2018-12-12 11:15:00,705707.930606511,7481346.00981388,"FSDec37",6,59,30,00:30:00,"Dec","Suzano"
"SDSuzDec54","Xylopia brasiliensis",2018-12-12 10:45:00,705765.692338673,7481360.02048744,"78",2018-12-12 11:15:00,705707.930606511,7481346.00981388,"FSDec37",7,59,30,00:30:00,"Dec","Suzano"
"SDSuzDec55","Trichilia catigua",2018-12-12 10:50:00,705765.692338673,7481360.02048744,"77",2018-12-12 11:35:00,705698.405066801,7481327.33536808,"FSDec38",7,74,45,00:45:00,"Dec","Suzano"
"SDSuzDec56","Xylopia brasiliensis",2018-12-12 10:50:00,705765.692338673,7481360.02048744,"78",2018-12-12 11:35:00,705698.405066801,7481327.33536808,"FSDec38",6,74,45,00:45:00,"Dec","Suzano"
"SDSuzFev57","Campomanesia guaviroba",2019-02-19 08:35:00,705785.794002011,7481244.77032928,"81",2019-02-19 10:30:00,705579.362782288,7481259.97090545,"FSFev39",4,207,115,01:55:00,"Feb","Suzano"
"SDSuzFev58","Campomanesia guaviroba",2019-02-19 08:35:00,705785.794002011,7481244.77032928,"81",2019-02-19 10:40:00,705562.919080874,7481265.21539049,"FSFev40",5,223,125,02:05:00,"Feb","Suzano"
"SDSuzFev59","Celtis iguanaea",2019-02-19 08:45:00,705773.650132494,7481245.22164321,"82",2019-02-19 10:30:00,705579.362782288,7481259.97090545,"FSFev39",2,295,105,01:45:00,"Feb","Suzano"
"SDSuzFev60","Celtis iguanaea",2019-02-19 08:45:00,705773.650132494,7481245.22164321,"82",2019-02-19 10:40:00,705562.919080874,7481265.21539049,"FSFev40",3,212,115,01:55:00,"Feb","Suzano"
"SDSuzFev61","Celtis iguanaea",2019-02-19 10:55:00,705593.716333201,7481271.29844663,"83",2019-02-19 13:15:00,705539.667711062,7481145.95863927,"FSFev41",3,128,140,02:20:00,"Feb","Suzano"
"SDSuzFev62","Campomanesia guaviroba",2019-02-19 11:20:00,705607.564212354,7481257.851499,"84",2019-02-19 13:55:00,705553.141330623,7481138.26325101,"FSFev42",5,124,155,02:35:00,"Feb","Suzano"
"SDSuzFev63","Celtis iguanaea",2019-02-19 13:15:00,705539.667711062,7481145.95863927,"86",2019-02-19 15:10:00,705563.436062755,7481120.87355331,"FSFev43",2,33,115,01:55:00,"Feb","Suzano"
"SDSuzFev64","Rhamnidium elaeocarpum",2019-02-19 15:15:00,705561.126282846,7481127.58721286,"87",2019-02-20 08:20:00,705404.859338061,7481060.23438027,"FSFev44",3,168,1025,17:05:00,"Feb","Suzano"
"SDSuzFev65","Rhamnidium elaeocarpum",2019-02-19 15:15:00,705561.126282846,7481127.58721286,"87",2019-02-20 08:25:00,705395.645619094,7481047.79492586,"FSFev45",3,181,1030,17:10:00,"Feb","Suzano"
"SDSuzFev66","Sorocea bonplandii",2019-02-19 15:35:00,705540.314214539,7481120.54497925,"88",2019-02-20 08:20:00,705404.859338061,7481060.23438027,"FSFev44",3,147,1005,16:45:00,"Feb","Suzano"
"SDSuzFev67","Sorocea bonplandii",2019-02-19 15:35:00,705540.314214539,7481120.54497925,"88",2019-02-20 08:25:00,705395.645619094,7481047.79492586,"FSFev45",3,160,1010,16:50:00,"Feb","Suzano"
"SDSuzFev68","Campomanesia guaviroba",2019-02-20 08:25:00,705395.645619094,7481047.79492586,"89",2019-02-20 10:30:00,705340.411522699,7481028.16630777,"FSFev46",3,58,125,02:05:00,"Feb","Suzano"
"SDSuzFev69","Celtis iguanaea",2019-02-20 08:40:00,705393.734921298,7481035.32432481,"90",2019-02-20 10:30:00,705340.411522699,7481028.16630777,"FSFev46",2,54,110,01:50:00,"Feb","Suzano"
"SDSuzFev70","Ficus luschnathiana",2019-02-20 10:40:00,705335.599023776,7481036.220763,"93",2019-02-20 11:20:00,705375.80460094,7481130.44955407,"FSFev47",100,96,40,00:40:00,"Feb","Suzano"
"SDSuzFev71","Sorocea bonplandii",2019-02-20 14:10:00,705426.589037685,7481140.86947339,"95",2019-02-20 17:00:00,705691.602050976,7481183.99079903,"FSFev48",3,269,170,02:50:00,"Feb","Suzano"
"SDSuzFev72","Campomanesia guaviroba",2019-02-20 14:50:00,705488.149260847,7481167.41148197,"96",2019-02-20 17:00:00,705691.602050976,7481183.99079903,"FSFev48",4,204,130,02:10:00,"Feb","Suzano"
"SDSuzFev73","Xylopia brasiliensis",2019-02-21 09:10:00,705734.21526269,7481206.53605441,"99",2019-02-21 14:40:00,705996.693310043,7481500.72354294,"FSFev49",5,378,330,05:30:00,"Feb","Suzano"
"SDSuzFev74","Plinia rivularis",2019-02-21 11:45:00,705838.91225647,7481406.21136418,"100",2019-02-21 14:55:00,706047.557747292,7481448.78770385,"FSFev50",2,213,190,03:10:00,"Feb","Suzano"
"SDSuzFev75","Campomanesia guaviroba",2019-02-21 12:05:00,705868.283859644,7481438.36059876,"101",2019-02-21 14:55:00,706047.557747292,7481448.78770385,"FSFev50",5,180,170,02:50:00,"Feb","Suzano"
"SDSuzFev76","Ficus luschnathiana",2019-02-22 09:00:00,706049.687383079,7481224.9078473,"105",2019-02-22 10:00:00,706008.525487056,7481206.48856853,"FSFev51",100,45,60,01:00:00,"Feb","Suzano"
"SDSuzFev77","Plinia rivularis",2019-02-22 14:15:00,705952.501186985,7481458.32914647,"108",2019-02-22 17:10:00,705777.830795731,7481543.15142469,"FSFev52",1,192,175,02:55:00,"Feb","Suzano"
"SDSuzFev78","Xylopia brasiliensis",2019-02-22 15:20:00,705949.020778736,7481533.14462175,"110",2019-02-22 17:10:00,705777.830795731,7481543.15142469,"FSFev52",5,172,110,01:50:00,"Feb","Suzano"
"SDSuzApr79","Cordia ecalyculata",2019-04-06 12:40:00,705711.050954784,7481379.37524542,"112",2019-04-06 14:50:00,705866.861567946,7481562.84708062,"FSApr53",4,231,130,02:10:00,"Apr","Suzano"
"SDSuzApr80","Cordia ecalyculata",2019-04-06 16:05:00,705977.199252427,7481435.52806652,"114",2019-04-07 09:20:00,705799.898068192,7481422.15147222,"FSApr54",4,178,1035,17:15:00,"Apr","Suzano"
"SDSuzApr81","Tapirira guianensis",2019-04-07 14:30:00,705899.882615509,7481384.21838555,"119",2019-04-08 08:10:00,706057.622776623,7481412.73359018,"FSApr55",6,160,1060,17:40:00,"Apr","Suzano"
"SDSuzApr82","Ficus guaranitica",2019-04-07 16:05:00,705985.106125835,7481447.29376777,"120",2019-04-08 08:10:00,706057.622776623,7481412.73359018,"FSApr55",100,79,965,16:05:00,"Apr","Suzano"
"SDSuzApr83","Tapirira guianensis",2019-04-09 11:55:00,705774.103811112,7481226.22935565,"126",2019-04-09 13:50:00,705750.256177508,7481400.0858489,"FSApr56",7,163,115,01:55:00,"Apr","Suzano"
"SDSuzApr84","Ficus guaranitica",2019-04-09 13:35:00,705748.974571075,7481385.16550196,"127",2019-04-09 16:20:00,705908.740641137,7481486.44262806,"FSApr57",100,185,165,02:45:00,"Apr","Suzano"
"SDSuzApr85","Tapirira guianensis",2019-04-09 14:15:00,705742.159390876,7481404.62825191,"128",2019-04-09 16:20:00,705908.740641137,7481486.44262806,"FSApr57",6,183,125,02:05:00,"Apr","Suzano"
"SDSuzApr86","Inga marginata",2019-04-13 15:10:00,705586.165440534,7481198.26619252,"134",2019-04-13 16:45:00,705717.206320671,7481156.81374198,"FSApr58",2,137,95,01:35:00,"Apr","Suzano"
"SDSuzApr87","Pereskia aculeata",2019-04-13 15:10:00,705586.165440534,7481198.26619252,"135",2019-04-13 16:45:00,705717.206320671,7481156.81374198,"FSApr58",7,137,95,01:35:00,"Apr","Suzano"
"SDSuzApr88","Ficus guaranitica",2019-04-14 08:20:00,705665.75203777,7481174.4959143,"136",2019-04-14 09:40:00,705712.29476662,7481323.05129997,"FSApr59",100,145,80,01:20:00,"Apr","Suzano"
"SDTaqDec2017_1","Psidium longipetiolatum",2017-12-02 12:30:00,371303.354035321,7499453.80832719,"8",2017-12-02 13:10:00,371492.321219277,7499367.50918562,"FTDec2017_1",2,205,40,00:40:00,"Dec2017","Taquara"
"SDTaqDec2017_2","Psidium longipetiolatum",2017-12-02 12:30:00,371303.354035321,7499453.80832719,"8",2017-12-02 13:10:00,371492.321219277,7499367.50918562,"FTDec2017_2",1,205,40,00:40:00,"Dec2017","Taquara"
"SDTaqDec2017_3","Psidium longipetiolatum",2017-12-03 13:00:00,372591.907515687,7499348.81932473,"16",2017-12-03 13:45:00,372674.246013861,7499621.95447868,"FTDec2017_3",3,267,45,00:45:00,"Dec2017","Taquara"
"SDTaqJan4","Psidium longipetiolatum",2018-01-27 10:15:00,371128.713067269,7500109.95874029,"26",2018-01-27 11:45:00,370892.958174484,7499865.51064424,"FTJan4",5,327,90,01:30:00,"Jan","Taquara"
"SDTaqJan5","Psidium longipetiolatum",2018-01-27 10:15:00,371128.713067269,7500109.95874029,"26",2018-01-27 11:55:00,370892.958174484,7499865.51064424,"FTJan5",5,327,100,01:40:00,"Jan","Taquara"
"SDTaqJan6","Campomanesia xanthocarpa",2018-01-27 11:25:00,370904.471267026,7499889.52892321,"27",2018-01-27 11:45:00,370892.958174484,7499865.51064424,"FTJan4",7,25,20,00:20:00,"Jan","Taquara"
"SDTaqJan7","Campomanesia xanthocarpa",2018-01-27 11:25:00,370904.471267026,7499889.52892321,"27",2018-01-27 11:55:00,370892.958174484,7499865.51064424,"FTJan5",8,25,30,00:30:00,"Jan","Taquara"
"SDTaqJan8","Campomanesia xanthocarpa",2018-01-27 13:10:00,370625.705199431,7499610.94821994,"28",2018-01-27 14:05:00,370669.662848779,7499455.15176437,"FTJan6",9,151,55,00:55:00,"Jan","Taquara"
"SDTaqJan9","Psidium longipetiolatum",2018-01-27 13:45:00,370614.570648213,7499531.7262388,"29",2018-01-27 15:00:00,370899.343373869,7499234.65306336,"FTJan7",3,396,75,01:15:00,"Jan","Taquara"
"SDTaqJan10","Psidium longipetiolatum",2018-01-27 13:45:00,370614.570648213,7499531.7262388,"29",2018-01-27 15:10:00,370980.465492283,7499258.79621567,"FTJan8",5,445,85,01:25:00,"Jan","Taquara"
"SDTaqJan11","Psidium longipetiolatum",2018-01-27 13:45:00,370614.570648213,7499531.7262388,"29",2018-01-27 15:15:00,371030.08713832,7499276.93946389,"FTJan9",1,478,90,01:30:00,"Jan","Taquara"
"SDTaqJan12","Philodendron spp.",2018-01-27 13:50:00,370614.570648213,7499531.7262388,"30",2018-01-27 15:15:00,371030.08713832,7499276.93946389,"FTJan9",100,478,85,01:25:00,"Jan","Taquara"
"SDTaqJan13","Philodendron spp.",2018-01-27 13:50:00,370614.570648213,7499531.7262388,"30",2018-01-27 15:00:00,370899.343373869,7499234.65306336,"FTJan7",100,396,70,01:10:00,"Jan","Taquara"
"SDTaqJan14","Philodendron spp.",2018-01-27 13:50:00,370614.570648213,7499531.7262388,"30",2018-01-27 15:10:00,370980.465492283,7499258.79621567,"FTJan8",100,445,80,01:20:00,"Jan","Taquara"
"SDTaqJan15","Sorocea bonplandii",2018-01-27 14:45:00,370856.179582422,7499233.97360576,"31",2018-01-27 15:00:00,370899.343373869,7499234.65306336,"FTJan7",8,43,15,00:15:00,"Jan","Taquara"
"SDTaqJan16","Sorocea bonplandii",2018-01-27 14:45:00,370856.179582422,7499233.97360576,"31",2018-01-27 15:10:00,370980.465492283,7499258.79621567,"FTJan8",9,126,25,00:25:00,"Jan","Taquara"
"SDTaqJan17","Sorocea bonplandii",2018-01-27 14:45:00,370856.179582422,7499233.97360576,"31",2018-01-27 15:15:00,371030.08713832,7499276.93946389,"FTJan9",9,178,30,00:30:00,"Jan","Taquara"
"SDTaqJan18","Psidium longipetiolatum",2018-01-28 11:45:00,371558.472529508,7499198.76097474,"39",2018-01-28 12:35:00,371723.633018645,7499027.42865779,"FTJan10",6,229,50,00:50:00,"Jan","Taquara"
"SDTaqJan19","Psidium longipetiolatum",2018-01-28 11:45:00,371558.472529508,7499198.76097474,"39",2018-01-28 12:50:00,371723.633018645,7499027.42865779,"FTJan11",3,229,65,01:05:00,"Jan","Taquara"
"SDTaqJan20","Allophylus edulis",2018-01-29 07:05:00,372402.840673328,7500109.51177054,"45",2018-01-29 08:25:00,372607.256091326,7499903.14401021,"FTJan12",4,280,80,01:20:00,"Jan","Taquara"
"SDTaqJan21","Allophylus edulis",2018-01-29 07:05:00,372402.840673328,7500109.51177054,"45",2018-01-29 08:25:00,372607.256091326,7499903.14401021,"FTJan12",5,280,80,01:20:00,"Jan","Taquara"
"SDTaqJan22","Eugenia brasiliensis",2018-01-29 07:35:00,372534.851959398,7499955.28447412,"46",2018-01-29 08:35:00,372683.969360529,7499826.86328314,"FTJan13",8,191,60,01:00:00,"Jan","Taquara"
"SDTaqJan23","Eugenia brasiliensis",2018-01-29 07:35:00,372534.851959398,7499955.28447412,"46",2018-01-29 08:35:00,372683.969360529,7499826.86328314,"FTJan13",6,191,60,01:00:00,"Jan","Taquara"
"SDTaqJan24","Eugenia brasiliensis",2018-01-29 10:00:00,372919.155870899,7499546.88714035,"49",2018-01-29 11:30:00,372973.015029889,7499295.75999306,"FTJan14",4,239,90,01:30:00,"Jan","Taquara"
"SDTaqJan25","Eugenia brasiliensis",2018-01-29 10:00:00,372919.155870899,7499546.88714035,"49",2018-01-29 11:35:00,372954.959971861,7499265.95494777,"FTJan15",5,263,95,01:35:00,"Jan","Taquara"
"SDTaqJan26","Ficus enormis",2018-01-29 11:35:00,372954.959971861,7499265.95494777,"50",2018-01-29 14:40:00,372544.416833425,7499055.87779203,"FTJan16",21,455,185,03:05:00,"Jan","Taquara"
"SDTaqJan27","Ficus enormis",2018-01-29 11:35:00,372954.959971861,7499265.95494777,"50",2018-01-29 14:40:00,372544.416833425,7499055.87779203,"FTJan16",18,455,185,03:05:00,"Jan","Taquara"
"SDTaqJan28","Eugenia brasiliensis",2018-01-29 13:55:00,372591.10349098,7499050.16669155,"51",2018-01-29 14:50:00,372460.939627307,7499063.11150439,"FTJan17",5,131,55,00:55:00,"Jan","Taquara"
"SDTaqJan29","Eugenia brasiliensis",2018-01-29 13:55:00,372591.10349098,7499050.16669155,"51",2018-01-29 14:50:00,372460.939627307,7499063.11150439,"FTJan17",5,131,55,00:55:00,"Jan","Taquara"
"SDTaqJan30","Eugenia brasiliensis",2018-01-29 17:50:00,371597.058707079,7499309.40333991,"53",2018-01-30 07:15:00,371361.904192774,7499513.89673794,"FTJan18",9,302,805,13:25:00,"Jan","Taquara"
"SDTaqJan31","Campomanesia xanthocarpa",2018-01-31 07:45:00,371517.825797884,7499450.60759145,"65",2018-01-31 08:55:00,371732.459423068,7499357.82777684,"FTJan21",8,231,70,01:10:00,"Jan","Taquara"
"SDTaqJan32","Campomanesia xanthocarpa",2018-01-31 07:45:00,371517.825797884,7499450.60759145,"65",2018-01-31 09:05:00,371825.05860719,7499342.804242,"FTJan22",9,323,80,01:20:00,"Jan","Taquara"
"SDTaqJan33","Eugenia brasiliensis",2018-01-30 09:40:00,372045.012915443,7499720.69227624,"57",2018-01-30 11:35:00,372296.474968687,7499843.61311208,"FTJan19",8,276,115,01:55:00,"Jan","Taquara"
"SDTaqJan34","Eugenia brasiliensis",2018-01-30 09:40:00,372045.012915443,7499720.69227624,"57",2018-01-30 11:50:00,372331.236968719,7499902.5447703,"FTJan20",9,333,130,02:10:00,"Jan","Taquara"
"SDTaqJan35","Myrceugenia ovata",2018-01-30 10:15:00,372077.998424824,7499728.88538116,"58",2018-01-30 11:35:00,372296.474968687,7499843.61311208,"FTJan19",6,243,80,01:20:00,"Jan","Taquara"
"SDTaqJan36","Myrceugenia ovata",2018-01-30 10:15:00,372077.998424824,7499728.88538116,"58",2018-01-30 11:50:00,372331.236968719,7499902.5447703,"FTJan20",5,300,95,01:35:00,"Jan","Taquara"
"SDTaqJan37","Ficus enormis",2018-01-31 15:55:00,372095.55516865,7499958.99392469,"68",2018-01-31 17:35:00,371630.017539776,7500034.13155286,"FTJan23",21,471,100,01:40:00,"Jan","Taquara"
"SDTaqJan*38","Eugenia brasiliensis",2018-02-01 07:15:00,371163.743836313,7499990.76456059,"69",2018-02-01 08:55:00,370937.189796842,7499738.91964558,"FTJan*24",6,326,100,01:40:00,"Jan","Taquara"
"SDTaqJan*39","Ficus enormis",2018-02-01 07:30:00,371154.886663305,7499962.59688246,"70",2018-02-01 08:55:00,370937.189796842,7499738.91964558,"FTJan*24",25,301,85,01:25:00,"Jan","Taquara"
"SDTaqJan*40","Eugenia brasiliensis",2018-02-01 09:25:00,370872.016463054,7499538.61870506,"71",2018-02-01 11:40:00,371093.133580213,7499292.62902822,"FTJan*25",5,318,135,02:15:00,"Jan","Taquara"
"SDTaqJan*41","Eugenia brasiliensis",2018-02-01 09:25:00,370872.016463054,7499538.61870506,"71",2018-02-01 11:45:00,371116.041171591,7499332.85185338,"FTJan*26",4,310,140,02:20:00,"Jan","Taquara"
"SDTaqJan*42","Ficus enormis",2018-02-01 10:50:00,370910.591608923,7499371.50935373,"72",2018-02-01 11:40:00,371093.133580213,7499292.62902822,"FTJan*25",21,197,50,00:50:00,"Jan","Taquara"
"SDTaqJan*43","Ficus enormis",2018-02-01 10:50:00,370910.591608923,7499371.50935373,"72",2018-02-01 11:45:00,371116.041171591,7499332.85185338,"FTJan*26",18,209,55,00:55:00,"Jan","Taquara"
"SDTaqJan*44","Rhipsalis teres",2018-02-01 13:55:00,371347.958546939,7499413.9847387,"75",2018-02-01 15:40:00,371523.237433226,7499249.96166441,"FTJan*27",32,232,105,01:45:00,"Jan","Taquara"
"SDTaqJan*45","Campomanesia xanthocarpa",2018-02-02 09:30:00,372025.891477687,7499747.55056235,"80",2018-02-02 11:00:00,371787.867848898,7499703.13990922,"FTJan*28",8,242,90,01:30:00,"Jan","Taquara"
"SDTaqJan*46","Campomanesia xanthocarpa",2018-02-02 09:30:00,372025.891477687,7499747.55056235,"80",2018-02-02 11:15:00,371668.657736622,7499705.20866731,"FTJan*29",6,359,105,01:45:00,"Jan","Taquara"
"SDTaqJan*47","Rhipsalis cereuscula",2018-02-02 09:55:00,371983.321927561,7499747.20373943,"81",2018-02-02 11:00:00,371787.867848898,7499703.13990922,"FTJan*28",23,200,65,01:05:00,"Jan","Taquara"
"SDTaqJan*48","Rhipsalis cereuscula",2018-02-02 09:55:00,371983.321927561,7499747.20373943,"81",2018-02-02 11:15:00,371668.657736622,7499705.20866731,"FTJan*29",31,317,80,01:20:00,"Jan","Taquara"
"SDTaqJan*49","Rhipsalis teres",2018-02-02 18:05:00,371007.162011799,7500179.50492776,"88",2018-02-03 06:45:00,371136.603368864,7499972.3271586,"FTJan*30",29,232,760,12:40:00,"Jan","Taquara"
"SDTaqJan*50","Psidium longipetiolatum",2018-02-03 07:10:00,371119.309259532,7499877.91064152,"89",2018-02-03 09:00:00,371011.393872752,7499624.62960894,"FTJan*31",5,259,110,01:50:00,"Jan","Taquara"
"SDTaqJan*51","Psidium longipetiolatum",2018-02-04 07:20:00,371919.100250889,7499799.59576796,"101",2018-02-04 09:10:00,371640.169950321,7499585.13812333,"FTJan*32",9,343,110,01:50:00,"Jan","Taquara"
"SDTaqJan*52","Psidium myrtoides",2018-02-03 07:25:00,371138.977573303,7499888.54917395,"90",2018-02-03 09:00:00,371011.393872752,7499624.62960894,"FTJan*31",5,276,95,01:35:00,"Jan","Taquara"
"SDTaqJan*53","Psidium longipetiolatum",2018-02-04 13:25:00,371000.004806444,7500156.29072537,"105",2018-02-04 14:40:00,371122.320263596,7500302.6322416,"FTJan*33",5,183,75,01:15:00,"Jan","Taquara"
"SDTaqJan*54","Psidium longipetiolatum",2018-02-04 13:25:00,371000.004806444,7500156.29072537,"105",2018-02-04 14:50:00,371177.649514419,7500310.22238556,"FTJan*34",3,228,85,01:25:00,"Jan","Taquara"
"SDTaqJan*55","Trichilia pallida",2018-02-04 14:05:00,371122.320263596,7500302.6322416,"106",2018-02-04 14:40:00,371122.320263596,7500302.6322416,"FTJan*33",6,0,35,00:35:00,"Jan","Taquara"
"SDTaqJan*56","Trichilia pallida",2018-02-04 14:05:00,371122.320263596,7500302.6322416,"106",2018-02-04 14:50:00,371177.649514419,7500310.22238556,"FTJan*34",8,55,45,00:45:00,"Jan","Taquara"
"SDTaqMar*57","Eugenia brasiliensis",2018-02-28 10:20:00,371200.587322235,7500110.66940433,"110",2018-02-28 11:05:00,371272.845281914,7500241.79206253,"FTMar*35",4,142,45,00:45:00,"Mar","Taquara"
"SDTaqMar*58","Eugenia brasiliensis",2018-02-28 10:20:00,371200.587322235,7500110.66940433,"110",2018-02-28 11:10:00,371272.845281914,7500241.79206253,"FTMar*36",3,142,50,00:50:00,"Mar","Taquara"
"SDTaqMar*59","Myrciaria cuspidata",2018-02-28 10:35:00,371202.506746985,7500074.09674918,"111",2018-02-28 11:05:00,371272.845281914,7500241.79206253,"FTMar*35",22,171,30,00:30:00,"Mar","Taquara"
"SDTaqMar*60","Myrciaria cuspidata",2018-02-28 10:35:00,371202.506746985,7500074.09674918,"111",2018-02-28 11:10:00,371272.845281914,7500241.79206253,"FTMar*36",18,171,35,00:35:00,"Mar","Taquara"
"SDTaqMar*61","Eugenia punicifolia",2018-02-28 15:45:00,372077.405948691,7500227.69705196,"116",2018-02-28 17:05:00,372195.58083224,7499974.16917379,"FTMar*37",5,263,80,01:20:00,"Mar","Taquara"
"SDTaqMar*62","Eugenia punicifolia",2018-02-28 15:45:00,372077.405948691,7500227.69705196,"116",2018-02-28 17:45:00,372075.058108566,7499983.50459087,"FTMar*38",4,227,120,02:00:00,"Mar","Taquara"
"SDTaqMar*63","Ficus enormis",2018-02-28 16:30:00,372211.177466451,7500019.86071011,"117",2018-02-28 17:05:00,372195.58083224,7499974.16917379,"FTMar*37",23,45,35,00:35:00,"Mar","Taquara"
"SDTaqMar*64","Ficus enormis",2018-02-28 16:30:00,372211.177466451,7500019.86071011,"117",2018-02-28 17:45:00,372075.058108566,7499983.50459087,"FTMar*38",21,140,75,01:15:00,"Mar","Taquara"
"SDTaqMar*65","Eugenia brasiliensis",2018-03-01 09:30:00,372013.709932961,7499767.54567109,"121",2018-03-01 10:20:00,371811.449987075,7499638.96652839,"FTMar*39",5,235,50,00:50:00,"Mar","Taquara"
"SDTaqMar*66","Eugenia brasiliensis",2018-03-01 09:30:00,372013.709932961,7499767.54567109,"121",2018-03-01 10:35:00,371811.449987075,7499638.96652839,"FTMar*40",5,235,65,01:05:00,"Mar","Taquara"
"SDTaqMar*67","Eugenia brasiliensis",2018-03-01 09:30:00,372013.709932961,7499767.54567109,"121",2018-03-01 10:40:00,371811.449987075,7499638.96652839,"FTMar*41",4,235,70,01:10:00,"Mar","Taquara"
"SDTaqMar*68","Epiphyllum phyllanthus",2018-03-01 09:40:00,371989.223603147,7499748.33479599,"122",2018-03-01 10:20:00,371811.449987075,7499638.96652839,"FTMar*39",31,205,40,00:40:00,"Mar","Taquara"
"SDTaqMar*69","Epiphyllum phyllanthus",2018-03-01 09:40:00,371989.223603147,7499748.33479599,"122",2018-03-01 10:35:00,371811.449987075,7499638.96652839,"FTMar*40",35,205,55,00:55:00,"Mar","Taquara"
"SDTaqMar*70","Epiphyllum phyllanthus",2018-03-01 09:40:00,371989.223603147,7499748.33479599,"122",2018-03-01 10:40:00,371811.449987075,7499638.96652839,"FTMar*41",29,205,60,01:00:00,"Mar","Taquara"
"SDTaqMar*71","Myrcia splendens",2018-03-01 13:20:00,371382.811809801,7499493.45499032,"125",2018-03-01 14:10:00,371353.513703447,7499511.31180223,"FTMar*42",5,34,50,00:50:00,"Mar","Taquara"
"SDTaqMar*72","Epiphyllum phyllanthus",2018-03-02 08:05:00,371419.835408656,7499778.82747735,"126",2018-03-02 08:55:00,371373.10816739,7499791.11162817,"FTMar*43",38,48,50,00:50:00,"Mar","Taquara"
"SDTaqMar*73","Epiphyllum phyllanthus",2018-03-02 08:05:00,371419.835408656,7499778.82747735,"126",2018-03-02 09:10:00,371373.10816739,7499791.11162817,"FTMar*44",32,48,65,01:05:00,"Mar","Taquara"
"SDTaqMar*74","Eugenia punicifolia",2018-03-02 09:15:00,371373.10816739,7499791.11162817,"128",2018-03-02 10:15:00,371246.762425645,7499859.13008121,"FTMar*45",6,141,60,01:00:00,"Mar","Taquara"
"SDTaqMar*75","Inga marginata",2018-03-02 10:45:00,371202.816986091,7499820.13683683,"129",2018-03-02 12:40:00,371032.537003878,7499976.70187744,"FTMar*46",4,223,115,01:55:00,"Mar","Taquara"
"SDTaqMar*76","Myrciaria cuspidata",2018-03-02 16:10:00,371295.153015708,7500356.97842639,"135",2018-03-02 17:15:00,371531.239913296,7500397.58113777,"FTMar*47",5,239,65,01:05:00,"Mar","Taquara"
"SDTaqMay77","Miconia latecrenata",2018-05-02 08:55:00,371587.505693373,7500191.04176809,"140",2018-05-02 09:55:00,371457.040791135,7500013.57530072,"FTMay48",100,210,60,01:00:00,"May","Taquara"
"SDTaqMay78","Aechmea bromeliifolia",2018-05-02 11:10:00,371481.181936741,7499901.97539832,"143",2018-05-02 13:30:00,371601.138573084,7499635.151269,"FTMay49",8,275,140,02:20:00,"May","Taquara"
"SDTaqMay79","Inga marginata",2018-05-02 18:10:00,372177.098123179,7499657.47969366,"146",2018-05-03 06:35:00,372074.599327474,7499658.64914172,"FTMay50",4,103,745,12:25:00,"May","Taquara"
"SDTaqMay80","Inga marginata",2018-05-02 18:10:00,372177.098123179,7499657.47969366,"146",2018-05-03 06:35:00,372074.599327474,7499658.64914172,"FTMay51",3,103,745,12:25:00,"May","Taquara"
"SDTaqMay81","Inga marginata",2018-05-02 18:10:00,372177.098123179,7499657.47969366,"146",2018-05-03 06:35:00,372074.599327474,7499658.64914172,"FTMay52",4,103,745,12:25:00,"May","Taquara"
"SDTaqMay82","Miconia latecrenata",2018-05-03 06:35:00,372074.599327474,7499658.64914172,"147",2018-05-03 07:40:00,372084.810511658,7499883.47259433,"FTMay53",100,209,65,01:05:00,"May","Taquara"
"SDTaqMay83","Miconia latecrenata",2018-05-03 06:35:00,372074.599327474,7499658.64914172,"147",2018-05-03 07:40:00,372084.810511658,7499883.47259433,"FTMay54",100,209,65,01:05:00,"May","Taquara"
"SDTaqMay84","Miconia latecrenata",2018-05-03 06:35:00,372074.599327474,7499658.64914172,"147",2018-05-03 07:50:00,372084.810511658,7499883.47259433,"FTMay55",100,209,75,01:15:00,"May","Taquara"
"SDTaqMay85","Miconia latecrenata",2018-05-03 06:35:00,372074.599327474,7499658.64914172,"147",2018-05-03 08:05:00,372084.810511658,7499883.47259433,"FTMay56",100,209,90,01:30:00,"May","Taquara"
"SDTaqMay86","Inga striata",2018-05-03 10:20:00,372205.226268266,7500223.46347515,"148",2018-05-03 11:25:00,372508.118234145,7500031.47340298,"FTMay57",9,351,65,01:05:00,"May","Taquara"
